Predictor variable,Categorical,Sample average
0,false,16.385462470505953
1,false,12.44551590735039
10,false,145.69958847736626
11,false,27.862139917695472
12,false,62.177257651654784
13,false,391.27777777777777
14,false,102.70370370370371
15,false,184.63991769547326
16,false,302.48559670781896
2,false,46.08057754029953
3,false,557.4495242397481
4,false,29.90184684251071
5,false,2.351380435293809
6,false,27.55046638637904
7,false,23.226685543609744
8,false,9.627377437856891
9,false,923.1152263374486
