Predictor variable,Categorical,Sample average
0,false,10.933356297079985
1,false,11.409525005123283
10,false,126.13145082765335
11,false,48.90895813047712
12,false,33.72894174423515
13,false,347.9878286270691
14,false,166.88412852969816
15,false,250.77848101265823
16,false,254.68695228821812
2,false,34.88178094475736
3,false,820.0518585621091
4,false,27.047176037001865
5,false,-6.852190380433979
6,false,33.899366411749554
7,false,20.83610348692191
8,false,0.6773609138223566
9,false,1009.6421616358325
