Predictor variable,Categorical,Sample average
0,false,18.81914907031589
1,false,12.665030647207189
10,false,132.19444444444446
11,false,32.28703703703704
12,false,55.604940802962695
13,false,348.0833333333333
14,false,116.82407407407408
15,false,234.57407407407408
16,false,236.8148148148148
2,false,45.652152361693204
3,false,574.5355176572447
4,false,32.61270417107476
5,false,4.448327936714998
6,false,28.16437621469851
7,false,25.744658637929845
8,false,11.719754607589156
9,false,871.7962962962963
