Species,Longitude,Latitude
white_279,-100.096135,24.858452
white_279,-101.123062,27.839256
white_279,-95.3834610433,29.7642652318
white_279,-95.4520799564,29.765415253
white_279,-95.3766938585,29.7616987614
white_279,-97.5840729968,29.5892448591
white_279,-97.676879,30.390683
white_279,-101.7954540253,28.0428190187
white_279,-100.8483123779,28.0981471813
white_279,-97.6106304,30.1895294
white_279,-98.0560388333,26.6087616667
white_279,-97.709764056,30.2479373385
white_279,-97.6398929,30.6840607
white_279,-96.7493333333,29.946235
white_279,-106.6480416667,24.0660083333
white_279,-98.230203,26.176478
white_279,-97.3780216667,32.766395
white_279,-97.6799072141,30.449045092
white_279,-95.6638906059,29.6346102655
white_279,-106.6994444444,32.3030555556
white_279,-97.6631240845,26.1850337982
white_279,-100.1168632335,25.7790251088
white_279,-97.2861671448,29.1634044337
white_279,-106.5505609,32.4016403
white_279,-97.1729322333,26.1398898509
white_279,-97.6689285972,30.3822077159
white_279,-97.56597944,25.99528823
white_279,-98.1633432,26.3017374
white_279,-95.3920660728,29.3439013046
white_279,-97.17295,26.1384695
white_279,-100.2818374634,25.6770706177
white_279,-104.9796531398,40.4334238027
white_279,-104.990754723,40.3947428631
white_279,-106.7541666667,32.3486111111
white_279,-97.172775,26.1380471667
white_279,-97.1729666667,26.1383778333
white_279,-95.450245,29.7670622222
white_279,-95.4495544444,29.7674738889
white_279,-95.4483061111,29.7622122222
white_279,-95.4472586111,29.7607038889
white_279,-98.49116026,29.50862222
white_279,-98.5321655273,29.4619350433
white_279,-100.1634674072,25.36485672
white_279,-95.2984466553,30.0259895325
white_279,-95.56970393,29.77093364
white_279,-95.38623,29.7614783333
white_279,-95.45063,29.7630466667
white_279,-98.3156281337,26.062705501
white_279,-95.4525428452,29.7651441582
white_279,-97.3910133333,26.276455
white_279,-97.39048,26.276675
white_279,-100.1780819545,25.3430928037
white_279,-100.003944397,25.0495223999
white_279,-97.5856423,29.5929597
white_279,-100.3474735469,25.4956306759
white_279,-98.38323,26.177753
white_279,-97.422436,25.850258
white_279,-100.4622194444,25.2417916667
white_279,-98.1924438477,26.1898117065
white_279,-102.12142217,31.96460333
white_279,-95.4413911425,29.7644861479
white_279,-95.4413327725,29.7643990757
white_279,-95.4511945401,29.7673734913
white_279,-95.4524890706,29.7697803153
white_279,-97.67130333,30.28328
white_279,-98.99646845,26.39755523
white_279,-98.1925201416,26.1898212433
white_279,-95.28622995,29.33853687
white_279,-95.1559055,29.862355
white_279,-97.8766391075,28.05657026
white_279,-97.8913807125,26.0677899354
white_279,-98.1402893066,26.2256278992
white_279,-97.750465,27.3108283333
white_279,-97.7641466667,27.2876966667
white_279,-95.4518140581,29.7666201618
white_279,-99.91032551,29.2071069
white_279,-95.3089287819,28.9334896736
white_279,-103.698059082,41.8335189819
white_279,-97.3866431975,28.658050024
white_279,-95.5816542,30.0331026
white_279,-103.3506823426,29.2423242046
white_279,-95.4502387438,29.767589746
white_279,-95.4497841094,29.7649356164
white_279,-100.3416290283,25.604133606
white_279,-102.16296383,31.99857833
white_279,-98.18409033,26.29979262
white_279,-97.339196,28.8084559722
white_279,-98.18396087,26.29996512
white_279,-97.395627948,32.8350119203
white_279,-98.30272245,33.96990868
white_279,-95.45031377,29.76700794
white_279,-95.4513160699,29.765472184
white_279,-95.4512028613,29.7654518448
white_279,-98.3668687333,26.1800330067
white_279,-106.50528667,31.77003833
white_279,-98.3312988281,26.1802692413
white_279,-98.14151667,26.19855833
white_279,-95.4574050903,29.7204246521
white_279,-95.4584577064,29.721695909
white_279,-98.1929473877,26.1898899078
white_279,-100.4287872314,25.7643947601
white_279,-95.579571814,28.87577163
white_279,-95.3603676291,29.7683244647
white_279,-99.7972643326,25.7047860946
white_279,-95.451499939,29.7667312622
white_279,-95.5639953613,29.7656459808
white_279,-100.0689757615,25.8794085703
white_279,-95.455396,29.765745
white_279,-98.5518188477,33.8294792175
white_279,-100.4043041915,25.688833642
white_279,-100.139246475,25.7164155568
white_279,-95.3957466667,30.09378
white_279,-105.84923495,32.95367383
white_279,-105.0510308146,40.567005146
white_279,-96.6764777778,30.2921277778
white_279,-106.4138122474,35.1491120975
white_279,-96.773474291,46.8906595813
white_279,-97.3330998,40.4177811
white_279,-104.87446667,38.25824667
white_279,-97.3170357,28.7520571997
white_279,-95.0856130425,29.5953685551
white_279,-95.4527520372,29.7654989408
white_279,-97.2916866476,25.9841957084
white_279,-95.8603811446,36.0401498675
white_279,-97.750185,27.3104933333
white_279,-95.5615497,30.03289039
white_279,-105.3812017132,39.9070197325
white_279,-100.4728384393,31.3699747697
white_279,-95.4413582426,29.7622319584
white_279,-106.8006082624,29.9339616175
white_279,-97.2074528582,27.6070234461
white_279,-97.1492778333,33.2518
white_279,-95.6282957643,29.3629250588
white_279,-97.9755559719,29.5728432173
white_279,-96.4171093925,32.5482461777
white_279,-98.3801319078,26.1852565373
white_279,-97.3296970481,27.6685683574
white_279,-100.9731521154,29.3197648022
white_279,-97.6881783333,30.5132366667
white_279,-97.0723603071,27.8343034204
white_279,-98.2895619237,29.870452378
white_279,-98.0214750488,29.8458866542
white_279,-98.32131955,29.64172717
white_279,-97.6765127108,27.8735390911
white_279,-98.207421054,26.9043381295
white_279,-97.2251301259,49.8203518368
white_279,-97.2251301259,49.8203518368
white_279,-97.9061728343,27.5313313228
white_279,-97.6868878306,26.1873234669
white_279,-103.0066400696,29.1777074855
white_279,-97.6867222222,26.1876222222
white_279,-97.8211972761,28.4091105042
white_279,-100.724175,41.10220283
white_279,-98.488425,29.401605
white_279,-98.48788333,29.40335
white_279,-106.6607972222,24.0841722222
white_279,-97.8157127309,30.6932507807
white_279,-101.8306277778,33.5861166667
white_279,-100.3449358419,25.6051519619
white_279,-99.0974573078,24.0575808193
white_279,-95.2471890673,30.1519597764
white_279,-100.1977669722,25.827327
white_279,-95.345557036,29.7656215622
white_279,-96.3191443775,30.5800879374
white_279,-95.4022469838,29.5816709195
white_279,-97.6555400156,30.3839654429
white_279,-97.8823566667,28.0581683333
white_279,-95.7103883333,30.1426111667
