Predictor variable,Categorical,Sample average
0,false,13.335970120850654
1,false,12.069090779244373
10,false,132.93888274336283
11,false,52.044800884955755
12,false,33.41420518824484
13,false,365.62610619469024
14,false,178.4795353982301
15,false,255.10813053097345
16,false,279.2663163716814
2,false,37.21421467519439
3,false,769.7750205402881
4,false,29.335407785082285
5,false,-3.881817797996973
6,false,33.217225580616336
7,false,22.671378244604686
8,false,3.724427119837775
9,false,1068.9377765486727
