Predictor variable,Categorical,Sample average
0,false,14.158346907756398
1,false,12.225808230181126
10,false,134.2326468344775
11,false,51.071319603356216
12,false,35.44834244805924
13,false,367.0781845919146
14,false,176.03127383676582
15,false,251.61479786422578
16,false,283.512585812357
2,false,38.47815120429323
3,false,740.1108379989612
4,false,29.904907298215377
5,false,-2.616400862838988
6,false,32.52130819258119
7,false,23.14120035622522
8,false,4.9438181139775965
9,false,1062.297864225782
