Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.15939E-7,0.000021594,0.001270124,1,0,0
2.33019E-7,0.000044896,0.001370517,0.999911598,0,0
2.34632E-7,0.000068359,0.001379996,0.999823197,0,0
2.40154E-7,0.000115951,0.001412451,0.999646393,0,0
2.52494E-7,0.00026555,0.001484974,0.999115983,0,0
2.72529E-7,0.000526267,0.001602709,0.998231966,0,0
3.13275E-7,0.00100102,0.001842109,0.996817539,0,0
3.79694E-7,0.002519611,0.002232226,0.992927864,0,0
4.68986E-7,0.005039462,0.002756452,0.987712164,0,0
5.94411E-7,0.010052156,0.003492347,0.979402405,0,0
8.956E-7,0.025021844,0.005257266,0.961368458,0,0
1.40868E-6,0.0500605,0.008256614,0.941831683,0,0
2.06208E-6,0.100079995,0.012063198,0.916548798,0,0
3.08958E-6,0.200019964,0.018019641,0.882248939,0.001253133,0
3.93016E-6,0.300042244,0.022865804,0.85678925,0.002506266,0
4.79607E-6,0.400080106,0.027833005,0.83645686,0.003759398,0
5.65087E-6,0.50039415,0.03271169,0.819395332,0.004385965,0
6.44865E-6,0.600476169,0.037242871,0.804809052,0.005639098,0
7.04856E-6,0.700046041,0.040636218,0.791725601,0.005639098,0
7.39351E-6,0.750526358,0.042581926,0.785537482,0.006265664,0
7.71982E-6,0.800286551,0.044418935,0.77970297,0.006265664,0
8.34015E-6,0.900094306,0.04790138,0.76874116,0.007518797,0
8.92385E-6,1.000353672,0.05116665,0.758486563,0.00877193,0
9.44695E-6,1.100839326,0.054083382,0.748850778,0.009398496,0
9.95481E-6,1.200593546,0.056906537,0.739745403,0.010651629,0
1.05916E-5,1.300240314,0.060434318,0.731170438,0.010651629,0
1.10119E-5,1.400763322,0.062756151,0.722949081,0.010651629,0
1.15518E-5,1.500126644,0.06572918,0.715169731,0.010651629,0
1.26586E-5,1.75044931,0.071795707,0.696958982,0.013784461,0
1.38701E-5,2.001016887,0.078390419,0.680251061,0.018170426,0
1.49922E-5,2.25107342,0.084456872,0.664957567,0.020676692,0
1.62053E-5,2.500283611,0.09097052,0.650813296,0.021929825,0
1.74708E-5,2.751158589,0.097716222,0.637641443,0.026315789,0
1.85858E-5,3.00029146,0.103617795,0.625442008,0.028822055,0
2.00711E-5,3.251003654,0.111419601,0.613949788,0.032581454,0
2.12197E-5,3.501105521,0.117406433,0.603253182,0.03320802,0
2.24937E-5,3.750211871,0.123999668,0.593175389,0.034461153,0
2.37676E-5,4.000135255,0.130542991,0.583628006,0.035087719,0
2.52133E-5,4.252498352,0.137909459,0.574522631,0.037593985,0
2.6276E-5,4.502265554,0.143284818,0.565947666,0.040726817,0
2.74939E-5,4.750223477,0.149403588,0.55781471,0.043233083,0
2.86999E-5,5.000675407,0.155419753,0.549946959,0.045739348,0
2.99636E-5,5.252916511,0.161678418,0.542344413,0.046992481,0
3.12154E-5,5.500634383,0.167831919,0.535183876,0.050125313,0
3.24866E-5,5.752485093,0.174034876,0.528200141,0.052631579,0
3.36453E-5,6.000011872,0.179648719,0.521570014,0.054511278,0
3.47307E-5,6.253141509,0.184872476,0.515028289,0.05764411,0
3.61525E-5,6.500368059,0.191665121,0.50884017,0.058270677,0
3.75296E-5,6.751411482,0.198189987,0.502828854,0.061403509,0
3.86881E-5,7.002602757,0.203638736,0.496994342,0.065162907,0
