Predictor variable,Categorical,Sample average
0,false,17.65918250979506
1,false,12.453909941736212
10,false,127.4010152284264
11,false,38.964467005076145
12,false,48.39075655380481
13,false,337.4162436548223
14,false,136.9746192893401
15,false,215.88324873096445
16,false,264.0253807106599
2,false,43.75313177931732
3,false,615.5997913960878
4,false,31.952804420200096
5,false,2.770158091550551
6,false,29.18264634960194
7,false,25.11339023996731
8,false,10.050306469012941
9,false,916.0203045685279
