Predictor variable,Categorical,Sample average
0,false,15.919693911517108
1,false,12.338898926932462
10,false,145.29355281207134
11,false,35.11934156378601
12,false,54.524908360139825
13,false,394.9437585733882
14,false,126.03429355281207
15,false,204.96707818930042
16,false,315.0740740740741
2,false,44.148399771649814
3,false,597.5431916664658
4,false,29.900319582150306
5,false,1.3423952213308068
6,false,28.557924326882276
7,false,23.235536284898043
8,false,8.63872233897049
9,false,989.4595336076818
