Predictor variable,Categorical,Sample average
0,false,10.847712539356262
1,false,11.27616853127714
10,false,120.52295081967213
11,false,54.77459016393443
12,false,27.602901798779847
13,false,332.21803278688526
14,false,185.3795081967213
15,false,274.33852459016396
16,false,234.8139344262295
2,false,32.64156985986428
3,false,880.9023876627938
4,false,27.570492243375934
5,false,-7.909492429521423
6,false,35.47998465240979
7,false,21.409566461062823
8,false,-0.28633027497114094
9,false,1030.839344262295
