Predictor variable,Categorical,Sample average
0,false,8.929192931849238
1,false,11.363125530490674
10,false,118.8005527406725
11,false,49.341777982496545
12,false,30.4145874610314
13,false,330.04882542607095
14,false,167.475356978351
15,false,251.01934592353754
16,false,237.97144173192078
2,false,32.547317246586864
3,false,888.5422524373579
4,false,25.84023479600482
5,false,-9.90529942227839
6,false,35.745534252428556
7,false,19.66374584322753
8,false,-2.1932899451735017
9,false,986.7673883003224
