Predictor variable,Categorical,Sample average
0,false,10.797565239807742
1,false,11.457525894634161
10,false,119.58705501618122
11,false,54.59870550161812
12,false,27.793888794797137
13,false,330.90291262135923
14,false,184.27443365695794
15,false,264.2485436893204
16,false,242.07637540453075
2,false,33.259588706994904
3,false,867.8827900809378
4,false,27.53505560742227
5,false,-7.768351704413041
6,false,35.303407335127055
7,false,21.249631953316598
8,false,-0.11825931909626718
9,false,1026.2524271844661
