Predictor variable,Categorical,Sample average
0,false,17.209088293368605
1,false,12.03527273964689
10,false,148.9433962264151
11,false,26.078167115902964
12,false,64.09299406015649
13,false,397.4932614555256
14,false,97.34231805929919
15,false,201.42048517520215
16,false,286.9811320754717
2,false,46.714049233901854
3,false,527.7874686762972
4,false,30.061379980205526
5,false,3.7669193489311357
6,false,26.29446068992512
7,false,23.634453526725665
8,false,10.774053269359621
9,false,919.1617250673854
