Predictor variable,Categorical,Sample average
0,false,14.723661255037955
1,false,12.40487232086571
10,false,130.6969696969697
11,false,46.322169059011166
12,false,40.02722080320453
13,false,352.9577352472089
14,false,159.39792663476874
15,false,222.25199362041468
16,false,276.52472089314193
2,false,39.34387328103779
3,false,726.4821779047284
4,false,30.39652242082538
5,false,-1.9246149607010163
6,false,32.321137378090306
7,false,23.532109665908692
8,false,5.6748357520414965
9,false,999.688995215311
