Predictor variable,Categorical,Sample average
0,false,10.870499486383348
1,false,11.262759570115671
10,false,120.8594249201278
11,false,54.70207667731629
12,false,27.61759391874551
13,false,333.0255591054313
14,false,185.37539936102237
15,false,275.50399361022363
16,false,234.3314696485623
2,false,32.65165883359818
3,false,880.1195820939427
4,false,27.578050400883246
5,false,-7.869561162528793
6,false,35.44761154674494
7,false,21.421139883918883
8,false,-0.25547502826253615
9,false,1032.4448881789137
