Predictor variable,Categorical,Sample average
0,false,14.778476228976752
1,false,12.386622383296972
10,false,130.8938411669368
11,false,46.841977309562395
12,false,39.59816419633899
13,false,353.8776337115073
14,false,161.23987034035656
15,false,222.71636952998378
16,false,278.72447325769855
2,false,39.2873800268436
3,false,726.5313913849224
4,false,30.44647339290699
5,false,-1.8546163776374727
6,false,32.30108976286853
7,false,23.58621738254541
8,false,5.729227672322733
9,false,1005.2188006482983
