Predictor variable,Categorical,Sample average
0,false,12.909011047308832
1,false,12.002973935674786
10,false,130.98823817691743
11,false,50.456015682430774
12,false,33.8286383673713
13,false,360.4667973535898
14,false,173.29796618475865
15,false,251.91007106101446
16,false,271.12545944621417
2,false,36.76972826168076
3,false,780.8932740656192
4,false,28.97682193096173
5,false,-4.478009348451817
6,false,33.4548312827262
7,false,22.375885265652265
8,false,3.1566004423732457
9,false,1048.9054153393777
