Predictor variable,Categorical,Sample average
0,false,8.3759629416252
1,false,11.261682161250214
10,false,123.61430726136608
11,false,44.86640810170222
12,false,34.32577536163133
13,false,343.56453350570996
14,false,153.98664081017023
15,false,234.30941607412197
16,false,252.1447963800905
2,false,33.101265346097215
3,false,868.0677618196468
4,false,24.92445553975022
5,false,-10.138679004517043
6,false,35.06313455487551
7,false,18.88150676389471
8,false,-2.445510306699359
9,false,973.2702003878475
