Predictor variable,Categorical,Sample average
0,false,12.114923270377975
1,false,11.920702643572966
10,false,132.25592055003818
11,false,42.13674560733384
12,false,40.24076530749421
13,false,363.13674560733386
14,false,146.45989304812835
15,false,213.4446142093201
16,false,283.14362108479753
2,false,37.51945671477875
3,false,764.3955513390993
4,false,27.91884748693456
5,false,-4.971978931321789
6,false,32.890826424903956
7,false,21.430564403533936
8,false,2.6513643278373937
9,false,990.7081741787624
