Predictor variable,Categorical,Sample average
0,false,11.00535910745107
1,false,11.412472960731339
10,false,125.99404761904762
11,false,49.05952380952381
12,false,33.57704674842812
13,false,347.51934523809524
14,false,167.32589285714286
15,false,251.4702380952381
16,false,254.03373015873015
2,false,34.94401534776839
3,false,818.2417813104297
4,false,27.099549638846565
5,false,-6.749940575801246
6,false,33.84949021632709
7,false,20.885474991467262
8,false,0.7719331616923834
9,false,1009.4315476190476
