Predictor variable,Categorical,Sample average
0,false,10.210583119607216
1,false,11.50280154396911
10,false,120.61913357400722
11,false,55.55595667870036
12,false,27.2228994122768
13,false,333.81107099879665
14,false,186.75330926594464
15,false,263.7665463297232
16,false,249.5884476534296
2,false,33.354383669461875
3,false,866.8503008588843
4,false,26.986584336318693
5,false,-8.32432955467522
6,false,35.310913907635225
7,false,20.66890718274168
8,false,-0.6641400222072297
9,false,1034.3249097472924
