Predictor variable,Categorical,Sample average
0,false,17.432635414189306
1,false,11.98686657691824
10,false,147.71264367816093
11,false,25.103448275862068
12,false,65.50199729272688
13,false,391.91379310344826
14,false,93.79022988505747
15,false,200.26724137931035
16,false,276.2816091954023
2,false,47.162599980146034
3,false,512.9401366573641
4,false,30.064679551398616
5,false,4.219069338193225
6,false,25.845610243150556
7,false,23.66784843083086
8,false,11.174625893134152
9,false,896.4683908045977
