Predictor variable,Categorical,Sample average
0,false,8.322395445936007
1,false,11.20364298259116
10,false,121.40689493433396
11,false,46.71364915572233
12,false,32.77849769916588
13,false,337.34732645403375
14,false,159.6343808630394
15,false,241.44113508442777
16,false,245.6374296435272
2,false,32.81925112087328
3,false,874.4780641237298
4,false,24.922488435348026
5,false,-10.254705201197979
6,false,35.177193627572194
7,false,18.887614362459022
8,false,-2.5992176228976724
9,false,974.6611163227017
