Predictor variable,Categorical,Sample average
0,false,17.34763970615888
1,false,12.510808970711448
10,false,135.59595959595958
11,false,46.3979797979798
12,false,43.58157526555687
13,false,363.14343434343436
14,false,161.3838383838384
15,false,251.05050505050505
16,false,272.9313131313131
2,false,42.773279806580206
3,false,639.2919917867641
4,false,31.982230573711973
5,false,2.06675320790582
6,false,29.915477355802903
7,false,25.03484133325442
8,false,9.366247447075867
9,false,1009.5111111111111
