Predictor variable,Categorical,Sample average
0,false,15.918031094643066
1,false,12.301911051503293
10,false,145.98578680203045
11,false,42.072081218274114
12,false,48.35135888375606
13,false,396.9086294416244
14,false,147.9472081218274
15,false,232.98172588832486
16,false,309.38172588832487
2,false,42.912339625866885
3,false,627.3300208232124
4,false,30.269437135415632
5,false,0.8908069683668645
6,false,29.37863014337375
7,false,23.558269425213034
8,false,8.196565667647622
9,false,1043.8335025380711
