Predictor variable,Categorical,Sample average
0,false,10.878317468191486
1,false,11.766038159289993
10,false,129.71746987951806
11,false,43.0710843373494
12,false,37.904914242101
13,false,357.26024096385544
14,false,149.50481927710842
15,false,220.78373493975903
16,false,273.5825301204819
2,false,36.15222095811223
3,false,795.9370151841497
4,false,26.98140261604125
5,false,-6.618901771628001
6,false,33.600304366307086
7,false,20.582038632932917
8,false,1.0221898778960254
9,false,988.6885542168675
