Predictor variable,Categorical,Sample average
0,false,9.09612394274719
1,false,11.3738387542905
10,false,119.65693092257766
11,false,49.9573481687529
12,false,30.39565459632962
13,false,332.35280482151137
14,false,169.53639313861845
15,false,251.98933704218823
16,false,241.42512749188688
2,false,32.703371518399905
3,false,884.6983018290626
4,false,25.9732447744908
5,false,-9.677432234832947
6,false,35.65067704209145
7,false,19.780586475236138
8,false,-1.9807718170254751
9,false,994.4918868799258
