Predictor variable,Categorical,Sample average
0,false,16.062204284250196
1,false,12.441147120697622
10,false,144.8489425981873
11,false,33.15861027190332
12,false,56.7985520694191
13,false,392.5906344410876
14,false,119.80211480362537
15,false,198.08157099697885
16,false,313.92296072507554
2,false,44.77100182443947
3,false,585.6782292023166
4,false,29.953633236380863
5,false,1.6333028741850548
6,false,28.320330363385988
7,false,23.246969212938293
8,false,8.949699400386736
9,false,968.5256797583081
