Predictor variable,Categorical,Sample average
0,false,8.356532874675334
1,false,11.20541405449555
10,false,120.7836998706339
11,false,47.38447606727038
12,false,32.379625040994426
13,false,335.63441138421734
14,false,161.49961190168176
15,false,245.0150064683053
16,false,242.88978007761966
2,false,32.73410706760658
3,false,877.8411880631342
4,false,25.012631922890883
5,false,-10.271352527019102
6,false,35.28398445247833
7,false,18.95372613830369
8,false,-2.6186907581365118
9,false,975.9179818887452
