Predictor variable,Categorical,Sample average
0,false,18.74541419801258
1,false,12.632626429058256
10,false,130.83809523809524
11,false,28.723809523809525
12,false,57.8201305207752
13,false,340.77142857142854
14,false,104.66666666666667
15,false,211.37142857142857
16,false,234.7904761904762
2,false,45.99387795584543
3,false,566.9742873418899
4,false,32.39131674993606
5,false,4.456626690214589
6,false,27.934690012250627
7,false,25.57815474555606
8,false,11.737415588469732
9,false,834.1142857142858
