Predictor variable,Categorical,Sample average
0,false,10.304436151182443
1,false,11.54926855938304
10,false,120.37943475646422
11,false,55.225496091401084
12,false,27.608592657317473
13,false,332.6843054720385
14,false,185.75646422128682
15,false,263.14311485267586
16,false,248.1292844257366
2,false,33.515111154773045
3,false,864.322645865215
4,false,27.07236095802367
5,false,-8.2113481362399
6,false,35.283709108578606
7,false,20.731752126100762
8,false,-0.5365272577731885
9,false,1029.5953096812989
