Predictor variable,Categorical,Sample average
0,false,16.485945136980575
1,false,11.911807267232374
10,false,144.85681818181817
11,false,30.98409090909091
12,false,59.068081079829824
13,false,386.03636363636366
14,false,110.53863636363636
15,false,195.75227272727273
16,false,288.2227272727273
2,false,44.840405559539796
3,false,564.3653735767712
4,false,29.76091030294245
5,false,2.5018376346169546
6,false,27.259072670069607
7,false,23.34555580615997
8,false,9.562948997242545
9,false,932.0363636363636
