Predictor variable,Categorical,Sample average
0,false,15.245875732810886
1,false,12.356827026857307
10,false,131.23000898472597
11,false,49.03504043126684
12,false,38.06924331627338
13,false,354.4303683737646
14,false,169.14195867026055
15,false,230.8993710691824
16,false,280.88230008984726
2,false,39.358945258758354
3,false,722.5274037158072
4,false,30.85492859846391
5,false,-1.2932642958045126
6,false,32.14819289667587
7,false,23.99068364128805
8,false,6.234905009829044
9,false,1023.2695417789757
