Predictor variable,Categorical,Sample average
0,false,9.042349150619627
1,false,11.48840662650493
10,false,120.73580786026201
11,false,45.17157933042213
12,false,33.8842557378905
13,false,335.0920669577875
14,false,154.5815138282387
15,false,235.06677583697234
16,false,244.71069868995633
2,false,33.41750288391391
3,false,869.228829882204
4,false,25.738185616039292
5,false,-9.60102413090471
6,false,35.339209744329885
7,false,19.556619851783548
8,false,-1.8108447781820145
9,false,962.3378820960698
