Predictor variable,Categorical,Sample average
0,false,10.469973131033205
1,false,11.573322226542123
10,false,120.26832298136647
11,false,55.136024844720495
12,false,27.649099643778356
13,false,332.144099378882
14,false,185.5639751552795
15,false,263.4627329192547
16,false,247.0360248447205
2,false,33.60817555848116
3,false,862.4001918437318
4,false,27.234049561305074
5,false,-8.021395812967201
6,false,35.25544537609408
7,false,20.872899914972532
8,false,-0.349791740806432
9,false,1028.5080745341616
