Predictor variable,Categorical,Sample average
0,false,17.286949896196248
1,false,12.480004291648182
10,false,135.76143141153082
11,false,46.582504970178924
12,false,43.17528220626043
13,false,363.7097415506958
14,false,162.0576540755467
15,false,251.168986083499
16,false,274.25049701789266
2,false,42.590774721938146
3,false,642.1195481529767
4,false,31.936458234995545
5,false,1.9709617878790855
6,false,29.965496442426982
7,false,25.007321564388086
8,false,9.267438645287607
9,false,1013.3121272365805
