Predictor variable,Categorical,Sample average
0,false,8.36607277117408
1,false,11.248723748110494
10,false,123.0142200831328
11,false,44.63837234740757
12,false,34.39558119618431
13,false,341.8195143294684
14,false,153.16167140669438
15,false,234.16014001312624
16,false,249.68715817107855
2,false,33.07778053767726
3,false,868.7823865678112
4,false,24.91142274931259
5,false,-10.159216964653353
6,false,35.070639731090665
7,false,18.87724468145243
8,false,-2.4682394018222227
9,false,968.0763509078976
