Predictor variable,Categorical,Sample average
0,false,8.559006152855263
1,false,11.31035093770392
10,false,122.80336403684421
11,false,44.61413696435723
12,false,34.57250519977076
13,false,341.2953544253104
14,false,153.00600720865037
15,false,233.1449739687625
16,false,250.0418502202643
2,false,33.19710374021702
3,false,867.4732319744387
4,false,25.130567430160884
5,false,-9.968269331010704
6,false,35.098836761691544
7,false,19.059219996357232
8,false,-2.2554161985410666
9,false,967.3722466960353
