Predictor variable,Categorical,Sample average
0,false,18.116360357829503
1,false,12.678140748114814
10,false,125.89285714285714
11,false,36.50595238095238
12,false,51.305308852876934
13,false,334.32738095238096
14,false,128.04166666666666
15,false,211.80357142857142
16,false,258.9583333333333
2,false,44.7954052289327
3,false,600.6329261234829
4,false,32.337251152311055
5,false,3.397299215441481
6,false,28.939951908020745
7,false,25.403024877820695
8,false,10.72268936144454
9,false,889.8869047619048
