Predictor variable,Categorical,Sample average
0,false,17.80887902802774
1,false,12.469999100958
10,false,135.91150442477877
11,false,45.04424778761062
12,false,44.854780551606574
13,false,363.19174041297936
14,false,157.32743362831857
15,false,260.77581120943955
16,false,266.51917404129796
2,false,43.51686972221442
3,false,618.9271430181543
4,false,32.151133888942304
5,false,2.8582131363297636
6,false,29.292920737139948
7,false,25.257305083373303
8,false,10.100352532634165
9,false,1000.1828908554572
