Predictor variable,Categorical,Sample average
0,false,13.111859006056141
1,false,12.031809354140874
10,false,131.56804435483872
11,false,50.995463709677416
12,false,33.7526448013321
13,false,361.59702620967744
14,false,175.0345262096774
15,false,252.67464717741936
16,false,273.34173387096774
2,false,36.9636379230407
3,false,775.7890900450368
4,false,29.146601772116078
5,false,-4.196117322294189
6,false,33.34271909416683
7,false,22.517806603783562
8,false,3.4242443502663527
9,false,1054.2250504032259
