Predictor variable,Categorical,Sample average
0,false,12.723606733365555
1,false,11.968331831199311
10,false,130.3772640610105
11,false,50.0965204957102
12,false,33.805372433962425
13,false,358.9420877025739
14,false,172.05290753098188
15,false,250.84723546234508
16,false,269.2085319351764
2,false,36.58025761850683
3,false,785.4060791932025
4,false,28.81779937839599
5,false,-4.727646848033296
6,false,33.54544623427668
7,false,22.24323959027846
8,false,2.912139216009896
9,false,1043.7814585319352
