Predictor variable,Categorical,Sample average
0,false,13.88874050530264
1,false,11.68722605067516
10,false,131.73456790123456
11,false,46.87551440329218
12,false,39.94133403664263
13,false,356.8559670781893
14,false,161.1141975308642
15,false,243.9619341563786
16,false,266.8024691358025
2,false,38.80604704711663
3,false,718.3802303267114
4,false,28.958065832593313
5,false,-2.4003102240428604
6,false,31.35837604087076
7,false,22.555407929322357
8,false,4.913551684338676
9,false,1005.5360082304527
