Predictor variable,Categorical,Sample average
0,false,10.699111906710437
1,false,11.294816939404354
10,false,119.63939174511223
11,false,54.4308472121651
12,false,27.301093257915102
13,false,330.4141926140478
14,false,184.5619116582187
15,false,272.6770456191166
16,false,233.69949312092686
2,false,32.489237381357114
3,false,885.7257148471973
4,false,27.501977944702105
5,false,-8.135227967045964
6,false,35.63720592150733
7,false,21.326410409594516
8,false,-0.488794677641147
9,false,1026.5698769007965
