Predictor variable,Categorical,Sample average
0,false,9.024870287581892
1,false,11.46990444423681
10,false,121.42961342086069
11,false,45.30981035740336
12,false,33.87687560522495
13,false,337.1467906637491
14,false,155.05908096280086
15,false,235.11615609044492
16,false,247.12071480671042
2,false,33.4120099233242
3,false,868.2202610152208
4,false,25.697436133237932
5,false,-9.594390128558597
6,false,35.291826263820056
7,false,19.527667882319005
8,false,-1.81451938825716
9,false,967.1613785557987
