Predictor variable,Categorical,Sample average
0,false,10.959941819746195
1,false,11.257356960473906
10,false,121.32874354561102
11,false,54.251290877796905
12,false,28.0695256382586
13,false,334.09294320137695
14,false,183.9423407917384
15,false,273.7908777969019
16,false,235.84767641996558
2,false,32.77973124820887
3,false,875.8484981228276
4,false,27.605773821550063
5,false,-7.708168124364891
6,false,35.31394191288907
7,false,21.46082454129874
8,false,-0.10650239358038967
9,false,1031.171256454389
