Predictor variable,Categorical,Sample average
0,false,9.970560644985607
1,false,11.645118233468684
10,false,125.99409237379162
11,false,45.49624060150376
12,false,35.784374613510934
13,false,347.45649838882923
14,false,155.62137486573576
15,false,228.08002148227712
16,false,263.9779806659506
2,false,35.13916855083757
3,false,823.4143748298751
4,false,26.320197776360107
5,false,-7.905153234025351
6,false,34.2253510380918
7,false,19.984897695217686
8,false,-0.2465884439644947
9,false,984.7008592910848
