Predictor variable,Categorical,Sample average
0,false,12.122813549525153
1,false,11.533070392901893
10,false,130.26649583600258
11,false,48.20627802690583
12,false,36.26859204972271
13,false,357.4708520179372
14,false,165.48046124279307
15,false,252.52466367713004
16,false,262.73286354900705
2,false,36.402755116591614
3,false,784.0902578389316
4,false,27.864159109346534
5,false,-5.157248139060785
6,false,33.021407220242956
7,false,21.579300108817357
8,false,2.3098298553246135
9,false,1021.4407431133889
