Predictor variable,Categorical,Sample average
0,false,15.976210312333427
1,false,12.365115090066482
10,false,146.48178613396004
11,false,39.207990599294945
12,false,51.163955053067234
13,false,398.26439482961223
14,false,139.07520564042304
15,false,225.00587544065806
16,false,312.43243243243245
2,false,43.6279813652173
3,false,611.5737872185354
4,false,30.15456250971829
5,false,1.169987131593553
6,false,28.984575345569436
7,false,23.440834015152568
8,false,8.481462696895493
9,false,1025.5252643948297
