Predictor variable,Categorical,Sample average
0,false,8.348751568157168
1,false,11.185588322060134
10,false,121.62686214235043
11,false,46.81910617167179
12,false,32.795752800787895
13,false,338.0316859777725
14,false,159.9030503665169
15,false,241.75266020335778
16,false,246.34050602979428
2,false,32.80705548798567
3,false,873.8408175486711
4,false,24.93230572928489
5,false,-10.213128247863745
6,false,35.14543397456485
7,false,18.905738011407752
8,false,-2.565528428599163
9,false,976.5902104516434
