Predictor variable,Categorical,Sample average
0,false,13.017919163234899
1,false,11.329506309957452
10,false,125.97267759562841
11,false,52.09836065573771
12,false,33.333500903812265
13,false,341.74590163934425
14,false,177.4207650273224
15,false,265.6366120218579
16,false,242.34972677595627
2,false,35.66466364834478
3,false,787.4733006628485
4,false,28.716743781918385
5,false,-4.197028177398476
6,false,32.91377201497229
7,false,22.48405883872444
8,false,3.1292687014579936
9,false,1017.8524590163935
