Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.87892E-9,0.000000388,0.000006165,1,0,0
4.05035E-9,0.000001193,0.000006437,0.999806408,0,0
4.27372E-9,0.00000286,0.000006792,0.999419224,0,0
4.76845E-9,0.000010134,0.000007579,0.997870487,0,0
5.37036E-9,0.00002548,0.000008535,0.994966605,0,0
6.09359E-9,0.000050098,0.000009685,0.990804375,0,0
7.45438E-9,0.000100454,0.000011847,0.983544671,0,0
1.10367E-8,0.000250731,0.000017541,0.967573323,0,0
1.60643E-8,0.000501456,0.000025531,0.949859646,0,0
2.25065E-8,0.001000898,0.00003577,0.924595876,0,0
3.70622E-8,0.002502009,0.000058902,0.875520279,0,0
5.98604E-8,0.005001112,0.000095133,0.824315168,0,0
1.26531E-7,0.010002321,0.000201079,0.768754235,0,0
3.25062E-7,0.025030457,0.000516497,0.702739328,0,0
5.93075E-7,0.050013092,0.000942148,0.648146356,0,0
1.14783E-6,0.100095554,0.001822622,0.589971929,0.002403846,0
2.31176E-6,0.200081343,0.003667403,0.532087891,0.002403846,0
3.37403E-6,0.300202025,0.005348098,0.497338109,0.004807692,0
4.50434E-6,0.400022592,0.007133322,0.47255832,0.007211538,0
5.54251E-6,0.500028589,0.008770196,0.453295906,0.007211538,0
6.59336E-6,0.600336251,0.010424306,0.437324557,0.009615385,0
7.6822E-6,0.700494787,0.012135313,0.423676314,0.009615385,0
8.20652E-6,0.750536211,0.012958177,0.417578163,0.009615385,0
8.73497E-6,0.800410451,0.013786817,0.411867196,0.012019231,0
9.82649E-6,0.900274104,0.015496204,0.401413222,0.014423077,0
1.07817E-5,1.00030433,0.016989642,0.392024005,0.014423077,0
1.16551E-5,1.100165907,0.018353209,0.383409157,0.014423077,0
1.2338E-5,1.201032963,0.019418072,0.375278289,0.014423077,0
1.30422E-5,1.300261966,0.020514977,0.367728197,0.014423077,0
1.40384E-5,1.400664518,0.022064589,0.360565289,0.019230769,0
1.48519E-5,1.500715962,0.023328185,0.353886361,0.019230769,0
1.67163E-5,1.750646784,0.026217815,0.338592585,0.019230769,0
1.88056E-5,2.000293469,0.029446077,0.324944342,0.024038462,0
2.16264E-5,2.250525248,0.033787522,0.312941632,0.026442308,0
2.41205E-5,2.500353137,0.037609964,0.302390862,0.026442308,0
2.60291E-5,2.751205434,0.040524774,0.292711257,0.026442308,0
2.83542E-5,3.001657082,0.044063861,0.283806021,0.026442308,0
3.02518E-5,3.252604941,0.046942505,0.27548156,0.026442308,0
3.24886E-5,3.50032786,0.050324587,0.267834672,0.028846154,0
3.41359E-5,3.750378224,0.052807708,0.260574969,0.028846154,0
3.61259E-5,4.002766001,0.05579872,0.253605653,0.028846154,0
3.84228E-5,4.253291449,0.059239264,0.247120317,0.03125,0
4.08453E-5,4.502856453,0.062854369,0.241022166,0.03125,0
4.34808E-5,4.752135291,0.066771582,0.235311199,0.03125,0
4.64433E-5,5.000541454,0.071155302,0.229987417,0.033653846,0
4.93947E-5,5.254868749,0.075502045,0.224857226,0.033653846,0
5.21569E-5,5.504572478,0.079551802,0.220114219,0.036057692,0
5.47051E-5,5.750971256,0.08327188,0.215661601,0.040865385,0
5.75568E-5,6.003736379,0.087417487,0.211305779,0.043269231,0
6.07161E-5,6.252229203,0.091988183,0.207240345,0.045673077,0
6.43038E-5,6.502222485,0.097150968,0.203368503,0.050480769,0
6.67555E-5,6.751289859,0.100662103,0.199690253,0.052884615,0
6.98765E-5,7.004023785,0.105112029,0.196108799,0.052884615,0
7.30205E-5,7.255172729,0.109572559,0.192720937,0.055288462,0
7.55777E-5,7.507549213,0.113184123,0.189429871,0.055288462,0
7.78306E-5,7.753288616,0.116353679,0.186332398,0.055288462,0
8.06751E-5,8.00726674,0.12033961,0.183234924,0.055288462,0
8.38278E-5,8.253579281,0.124736184,0.180331042,0.055288462,0
8.6377E-5,8.500248343,0.128275189,0.177523957,0.057692308,0
8.89428E-5,8.755852532,0.131822723,0.174716872,0.060096154,0
9.0968E-5,9.007920555,0.134612639,0.172006582,0.060096154,0
9.25544E-5,9.255917614,0.136791784,0.169393089,0.060096154,0
9.51728E-5,9.50915606,0.140376648,0.166779595,0.0625,0
9.77365E-5,9.750325499,0.143872065,0.164359694,0.0625,0
9.9779E-5,10.007159509,0.146646678,0.161842997,0.0625,0
1.01645E-4,10.259203019,0.14917416,0.159423096,0.064903846,0
1.03822E-4,10.505809397,0.152112288,0.15709999,0.064903846,0
1.06458E-4,10.758856713,0.155657407,0.154776885,0.064903846,0
1.08438E-4,11.00635985,0.158310642,0.152550576,0.067307692,0
1.11033E-4,11.259475109,0.161774395,0.150324267,0.072115385,0
1.1292E-4,11.506069612,0.164284543,0.148194754,0.072115385,0
1.14805E-4,11.756681119,0.166783849,0.146065241,0.072115385,0
1.16743E-4,12.011531295,0.169346609,0.143935727,0.076923077,0
1.18789E-4,12.258766439,0.172044196,0.14190301,0.081730769,0
1.20814E-4,12.510358334,0.174704503,0.139870293,0.084134615,0
1.23053E-4,12.754437578,0.177635819,0.137934372,0.086538462,0
1.25233E-4,13.003449972,0.180479997,0.135998451,0.088942308,0
1.27897E-4,13.256824406,0.183942003,0.13406253,0.091346154,0
1.30075E-4,13.502344078,0.186762287,0.132223405,0.100961538,0
1.32563E-4,13.751801122,0.189972304,0.13038428,0.105769231,0
1.34126E-4,14.005205534,0.191981338,0.128545155,0.108173077,0
1.36749E-4,14.262655794,0.195342797,0.12670603,0.112980769,0
1.38883E-4,14.510788596,0.19806807,0.124963701,0.112980769,0
