Predictor variable,Categorical,Sample average
0,false,18.928935734001367
1,false,12.465850707646963
10,false,127.86486486486487
11,false,34.391891891891895
12,false,52.962278507851266
13,false,341.85135135135135
14,false,122.64864864864865
15,false,267.7837837837838
16,false,194.56756756756758
2,false,43.6875189703864
3,false,618.2784510432062
4,false,33.18871776477711
5,false,3.998880376485554
6,false,29.189837533074456
7,false,26.371625114131618
8,false,11.265941720355201
9,false,867.9459459459459
