Predictor variable,Categorical,Sample average
0,false,11.124298816630398
1,false,11.706598266231305
10,false,125.57876929583422
11,false,48.60795094100233
12,false,32.88807514470585
13,false,347.8299851977162
14,false,166.5182913935293
15,false,246.71220131105943
16,false,257.04884753647707
2,false,34.892138232487056
3,false,828.3796013686692
4,false,27.50718181615754
5,false,-6.9516417606204115
6,false,34.45882359002755
7,false,21.14939315789445
8,false,0.7641143419184196
9,false,1013.3212095580461
