Predictor variable,Categorical,Sample average
0,false,8.828980756727319
1,false,11.364778332878688
10,false,122.59689777611662
11,false,44.75686787516352
12,false,34.353536847327895
13,false,340.56811810876474
14,false,153.5748458232106
15,false,233.94655204634648
16,false,249.00840964305738
2,false,33.307330278921654
3,false,866.4112264639951
4,false,25.421500604858
5,false,-9.708378892463427
6,false,35.12987949878919
7,false,19.31319269450485
8,false,-1.9791551777327436
9,false,968.6036254905625
