Predictor variable,Categorical,Sample average
0,false,16.349834139361704
1,false,11.856789445584537
10,false,142.68098159509202
11,false,34.693251533742334
12,false,56.065470537525016
13,false,381.0020449897751
14,false,122.11860940695297
15,false,205.840490797546
16,false,286.90184049079755
2,false,44.19966442989669
3,false,578.5423163665585
4,false,29.81785449708654
5,false,2.2013594650021604
6,false,27.61649504468485
7,false,23.372351827796983
8,false,9.227891038707124
9,false,949.1656441717791
