Predictor variable,Categorical,Sample average
0,false,9.95495414283666
1,false,11.30427840048739
10,false,123.85258481421648
11,false,49.01978998384491
12,false,32.498605906289306
13,false,342.4903069466882
14,false,167.25282714054927
15,false,249.1126817447496
16,false,250.8364297253635
2,false,33.92940524398607
3,false,843.1573144484414
4,false,26.285636690398604
5,false,-8.153075702107714
6,false,34.43871240084314
7,false,20.136524751613905
8,false,-0.5910019798791833
9,false,1001.1793214862681
