Predictor variable,Categorical,Sample average
0,false,8.362594571491746
1,false,11.203374311828814
10,false,121.15913865546219
11,false,47.43329831932773
12,false,32.437564657515836
13,false,336.76680672268907
14,false,161.67752100840337
15,false,245.24264705882354
16,false,244.00052521008402
2,false,32.79206305992704
3,false,876.1721276595813
4,false,24.997616568282872
5,false,-10.237278192486366
6,false,35.23489476978278
7,false,18.93887744505866
8,false,-2.5914264303225973
9,false,978.094275210084
