Predictor variable,Categorical,Sample average
0,false,17.251468254409673
1,false,12.191037618476926
10,false,122.90076335877863
11,false,34.36641221374046
12,false,51.61262009162029
13,false,325.62595419847327
14,false,119.58778625954199
15,false,228.06870229007635
16,false,208.00763358778627
2,false,41.95822281873863
3,false,643.8891466446505
4,false,31.656819190687806
5,false,2.059664020727154
6,false,29.597155097786708
7,false,25.027670350693565
8,false,9.322795492774658
9,false,840.0610687022901
