Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.02042E-5,0.002020418,0.220640173,1,0,0
2.03003E-5,0.004050444,0.221563557,0.999927098,0,0
2.26142E-5,0.006311865,0.243473519,0.999854196,0,0
2.30232E-5,0.010875649,0.247281095,0.999708391,0,0
2.76805E-5,0.026907151,0.289315498,0.999270978,0,0
2.86625E-5,0.052372493,0.297874038,0.998614857,0.00042735,0
2.91571E-5,0.1016153,0.302145515,0.997375519,0.001282051,0
3.0102E-5,0.202522898,0.310234203,0.994896843,0.002350427,0.000855432
3.06828E-5,0.302951687,0.315159896,0.992491069,0.003418803,0.001710864
3.10136E-5,0.40169399,0.317949299,0.990158198,0.004487179,0.001710864
3.12036E-5,0.501244934,0.319546019,0.987825326,0.005769231,0.001710864
3.13877E-5,0.601460523,0.321089926,0.985492455,0.006837607,0.002566296
3.15522E-5,0.702144067,0.322466323,0.983159583,0.008119658,0.002566296
3.16304E-5,0.75268878,0.323119647,0.981993147,0.008333333,0.003421728
3.1726E-5,0.800218499,0.323917323,0.980899614,0.008760684,0.00427716
3.19502E-5,0.902117748,0.32578514,0.978566742,0.01025641,0.005132592
3.20956E-5,1.001417288,0.326993379,0.976306773,0.010470085,0.005132592
3.22542E-5,1.101146192,0.328309293,0.974046803,0.011324786,0.005988024
3.24029E-5,1.201389717,0.329540903,0.971786834,0.012393162,0.005988024
3.25575E-5,1.302100164,0.330818192,0.969526864,0.013461538,0.006843456
3.26422E-5,1.403151835,0.331517484,0.967266895,0.013675214,0.006843456
3.27524E-5,1.501236605,0.332425706,0.965079828,0.013888889,0.00855432
3.31071E-5,1.751423768,0.335341145,0.959539258,0.01517094,0.011120616
3.34368E-5,2.000970829,0.338038802,0.95407159,0.016239316,0.011976048
3.36784E-5,2.252661294,0.340009503,0.948603922,0.017521368,0.01283148
3.38902E-5,2.502625863,0.34173199,0.943209157,0.017735043,0.01283148
3.41167E-5,2.750917295,0.34356918,0.937887293,0.018803419,0.01283148
3.43136E-5,3.000736356,0.345161882,0.93256543,0.020940171,0.013686912
3.45155E-5,3.252026894,0.346790888,0.927243566,0.022222222,0.015397776
3.47594E-5,3.501458011,0.348753769,0.921994605,0.023717949,0.015397776
3.49573E-5,3.752531626,0.350341963,0.916745644,0.024786325,0.015397776
3.51383E-5,4.001438827,0.351791104,0.911569585,0.026282051,0.015397776
3.53086E-5,4.251624277,0.353151623,0.906393526,0.027564103,0.016253208
3.55332E-5,4.503047332,0.354941223,0.901217467,0.028418803,0.01710864
3.56962E-5,4.7523394,0.356237694,0.896114311,0.03034188,0.01710864
3.58929E-5,5.003011579,0.357798309,0.891011154,0.031837607,0.018819504
3.6135E-5,5.251500798,0.359713644,0.8859809,0.033547009,0.019674936
3.63371E-5,5.501574872,0.361308311,0.880950645,0.034188034,0.019674936
3.65011E-5,5.752847926,0.36259874,0.875920391,0.035897436,0.020530368
3.67568E-5,6.001923396,0.364606676,0.870963039,0.037393162,0.022241232
3.69957E-5,6.252763222,0.366476612,0.866005686,0.038675214,0.026518392
3.72089E-5,6.501282772,0.368140962,0.861121236,0.03974359,0.028229256
3.74406E-5,6.751438286,0.369944689,0.856236786,0.041239316,0.028229256
3.76223E-5,7.002920774,0.371356131,0.851352337,0.042094017,0.029084688
3.78489E-5,7.252001739,0.373111046,0.846540789,0.043589744,0.030795552
