Species,Longitude,Latitude
white_118,-98.488113,34.739226
white_118,-96.545234,39.092711
white_118,-101.936667,43.766667
white_118,-101.951389,43.769444
white_118,-97.818131,32.253759
white_118,-96.657294,32.967661
white_118,-96.652818,32.964358
white_118,-97.859098,32.938328
white_118,-96.9851133333,33.0637083333
white_118,-96.090443,49.608385
white_118,-97.098579,32.587149
white_118,-103.235425,29.267415
white_118,-103.33963,29.2733116667
white_118,-101.854668,33.593726
white_118,-96.673215,33.057151
white_118,-103.341157,29.273803
white_118,-95.651757,30.567146
white_118,-95.706849,30.605214
white_118,-95.201082,29.751412
white_118,-97.385424,26.286917
white_118,-96.701913,32.991316
white_118,-100.072867,25.655054
white_118,-97.15119856,32.87303571
white_118,-104.109051,29.219005
white_118,-97.38642,33.24829
white_118,-99.98836,24.86495
white_118,-99.988162,24.862076
white_118,-102.107583,26.914625
white_118,-100.510016,25.875017
white_118,-101.67806136,34.97787831
white_118,-97.06648,32.861724
white_118,-97.5497438014,32.2579036533
white_118,-97.8300181312,30.2704214584
white_118,-97.1500388333,32.98983
white_118,-95.80008,36.217475
white_118,-100.280045,25.60545
white_118,-106.3008471,35.9082808
white_118,-102.0698695,32.0335
white_118,-105.3448265792,39.6286218893
white_118,-100.542272,26.517874
white_118,-97.3019083,32.67730111
white_118,-100.93068,32.3314333333
white_118,-100.9305583333,32.3312383333
white_118,-97.3196122557,27.7142007393
white_118,-98.134651,26.291839
white_118,-95.797241,36.204239
white_118,-97.509617,32.733492
white_118,-96.3895716667,37.72583
white_118,-101.8923716667,33.622355
white_118,-101.674381,34.97239
white_118,-101.674381,34.97239
white_118,-96.64699,28.50233
white_118,-103.150849,31.528141
white_118,-103.645901978,30.3643520444
white_118,-95.92984,49.62494
white_118,-100.166333,25.9543957
white_118,-100.9856414795,25.3496109272
white_118,-95.6144428253,30.701253843
white_118,-97.018995,32.96422
white_118,-99.3280255795,24.8661618307
white_118,-101.917593814,35.203216563
white_118,-97.3547029072,35.3268904539
white_118,-97.4481283333,50.1359055
white_118,-97.4109220505,33.4394992947
white_118,-97.2765424879,30.103051651
white_118,-97.0192833333,32.9639166667
white_118,-95.01124,29.9932433333
white_118,-97.84535134,32.12849842
white_118,-100.827805,25.4065283333
white_118,-104.6556276083,38.2665411896
white_118,-95.4495795072,29.7625144199
white_118,-98.0114583333,29.9368583333
white_118,-95.5807982014,29.3727998436
white_118,-97.0662695,33.01615555
white_118,-97.2741694444,32.8659833333
white_118,-97.06785787,32.98242778
white_118,-95.899526774,49.6012394642
white_118,-95.6131883333,46.9984133333
white_118,-95.60653,46.96222
white_118,-96.195246018,49.3552403414
white_118,-97.10072,32.588361
white_118,-100.0558319092,25.8736114502
white_118,-99.8152756691,26.8938464554
white_118,-97.12476,49.8642383
white_118,-100.9168014526,25.3841705322
white_118,-96.7144470215,32.8541679382
white_118,-103.7850583333,30.9453333333
white_118,-97.7846298218,30.4117908478
white_118,-95.173922,47.202843
white_118,-105.2941,39.9289759
white_118,-103.326775,29.27877
white_118,-97.783475,30.4077861111
white_118,-95.2583916667,31.0058138833
white_118,-97.0646274,33.2592068
white_118,-95.8730861111,50.1610361111
white_118,-97.4481283333,50.1359055
white_118,-99.5180165278,25.0777182778
white_118,-99.8169493675,26.8904448128
white_118,-99.8167562485,26.8909184654
white_118,-99.8025083542,26.916636253
white_118,-95.1402055556,33.9263472222
white_118,-95.4504203796,29.761620563
white_118,-100.0675964355,27.2668371921
white_118,-102.8174829483,31.6377812735
white_118,-97.765111103,30.454825
white_118,-99.2093111111,32.05495
white_118,-106.3817216667,35.1744666667
white_118,-105.817,35.9981754486
white_118,-106.3071,35.8856
white_118,-97.5018827,35.2117604
white_118,-100.2459526062,25.6457047123
white_118,-100.2459526062,25.6457047123
white_118,-96.1211013845,46.7993460622
white_118,-96.1211013845,46.7993460622
white_118,-96.1211013845,46.7993460622
white_118,-105.1952934265,51.4373166137
white_118,-105.5077171326,49.6158263745
white_118,-95.26594,31.013782
white_118,-106.5835,32.304
white_118,-106.8104767799,35.5569804854
white_118,-106.7295444444,35.1283444444
white_118,-106.7396472222,35.1265527778
white_118,-106.4083385468,35.6582028499
white_118,-102.88,36.894
white_118,-95.9858333333,49.2288888889
white_118,-99.546466358,49.9231767816
white_118,-97.6968433523,30.2901817113
white_118,-97.3574039341,32.4073457625
white_118,-97.356715696,32.722517266
white_118,-98.1352388,26.29101462
white_118,-95.15833296,30.39287509
white_118,-97.73918,26.1756033333
white_118,-97.7466355451,30.233840528
white_118,-97.65395624,30.38784813
white_118,-96.6554199626,32.3325560103
white_118,-98.2105636597,26.1937214347
white_118,-95.5444759783,29.501804458
white_118,-97.6544049,30.38766586
white_118,-106.55453828,32.37120661
white_118,-97.65472215,30.38627537
white_118,-98.1619513036,26.3025783655
white_118,-98.3166883333,26.2147383333
white_118,-98.2987949253,26.2273740443
white_118,-97.1092261747,31.5810047742
white_118,-97.8146362305,30.2526702881
white_118,-106.5501039383,32.3700958304
white_118,-97.7645961196,26.1808258575
white_118,-96.68989664,33.10809789
white_118,-98.2663737238,26.2061939808
white_118,-95.3705556785,29.7788997414
white_118,-98.1701405906,26.2815855537
white_118,-96.8480732292,32.7550526847
white_118,-98.1713514403,26.2815320352
white_118,-98.1701051352,26.281596534
