Species,Longitude,Latitude
white_184,-96.589432,43.477722
white_184,-100.206707,25.63233
white_184,-103.494133372,43.5778529663
white_184,-102.316382,49.81846
white_184,-97.026039,30.38391
white_184,-95.287755,45.439674
white_184,-100.711756,25.189874
white_184,-99.3078575,24.8669655556
white_184,-100.4977408333,25.3738727778
white_184,-100.5334691667,25.3847677778
white_184,-100.4977408333,25.3738727778
white_184,-100.60993,25.2623066667
white_184,-100.60993,25.2623066667
white_184,-96.3431555556,30.6206611111
white_184,-99.334517,24.863746
white_184,-103.8384333333,43.7288366667
white_184,-103.829831,43.731252
white_184,-97.081038,30.710004
white_184,-95.281445,45.44023
white_184,-97.838288,26.13892
white_184,-97.835556,26.141428
white_184,-95.28052,45.440889
white_184,-97.067245,33.016615
white_184,-98.1352305,26.2913666667
white_184,-97.1466971667,32.7936283333
white_184,-105.515738,40.429113
white_184,-105.383621,41.185776
white_184,-102.123458,31.965906
white_184,-103.453959,43.6313
white_184,-97.16902175,26.14062235
white_184,-97.66365932,26.18637652
white_184,-97.66325908,26.18403622
white_184,-100.7827377319,24.0441125212
white_184,-106.9827498683,38.9640541049
white_184,-97.265765,32.7464616667
white_184,-106.9815121965,38.9718423179
white_184,-106.9796151203,38.9720775979
white_184,-106.9824889396,38.9717665455
white_184,-106.9798616667,38.97203
white_184,-106.9825743512,38.9639572101
white_184,-97.68509842,26.17342067
white_184,-98.2346667545,26.2066579383
white_184,-106.982574016,38.9641924482
white_184,-106.9825984073,38.9642147022
white_184,-106.982850032,38.9644483896
white_184,-106.9827837312,38.9645137266
white_184,-106.9827640337,38.9646703843
white_184,-106.9828176779,38.9646863519
white_184,-106.9828277362,38.9647404151
white_184,-106.9828543068,38.9647889044
white_184,-106.9830098749,38.9652793296
white_184,-106.981148338,38.9718954591
white_184,-106.9798892086,38.9720866504
white_184,-106.9797364903,38.9720884944
white_184,-106.9777720236,38.9758461435
white_184,-106.9774472249,38.9761790727
white_184,-98.2361831359,26.2078027451
white_184,-106.9824595192,38.9717307128
white_184,-106.9824021031,38.9716866659
white_184,-98.2547678703,26.2230459375
white_184,-98.2539041609,26.2228760972
white_184,-97.1743055096,26.129719093
white_184,-106.9890783333,38.958725
white_184,-106.9896098693,38.9596270351
white_184,-106.9890529756,38.9597062022
white_184,-106.9891318494,38.9599837689
white_184,-95.2417526245,29.7834186554
white_184,-106.9902090916,38.9583326597
white_184,-106.9902285376,38.956369618
white_184,-106.9900428784,38.9592379472
