Species,Longitude,Latitude
white_6,-98.136492,26.291568
white_6,-97.474693,26.151128
white_6,-97.468189,26.166942
white_6,-97.510051,32.733226
white_6,-97.623492,32.629518
white_6,-97.302968502,26.1359708794
white_6,-97.953776,26.126731
white_6,-98.67789,27.312701
white_6,-99.26962,26.900923
white_6,-98.533496,26.260634
white_6,-98.38,26.186268
white_6,-97.95741,26.124661
white_6,-97.173406,26.137625
white_6,-97.172949,26.137601
white_6,-97.6644597016,32.4344421085
white_6,-97.6644597016,32.4344421085
white_6,-97.6644597016,32.4344421085
white_6,-97.174214422,26.1372966446
white_6,-100.3487878479,25.7783648059
white_6,-106.6448020935,24.0633757395
white_6,-106.6448020935,24.0633757395
white_6,-106.6263914108,24.1208660287
white_6,-106.6266918182,24.1139154409
white_6,-95.5572116667,30.158675
white_6,-98.6542868614,26.807390994
white_6,-99.6252288611,26.0813369722
white_6,-100.3408355713,25.7654972076
white_6,-98.2296943889,26.1750808056
white_6,-100.3461303711,25.773311615
white_6,-100.3325064853,25.7623298613
white_6,-100.2114639282,25.6292762756
white_6,-98.2675230503,26.205590991
white_6,-100.0106887817,25.0627765656
white_6,-100.070092231,25.0152889084
white_6,-97.9882905074,26.1466986872
white_6,-97.9883583333,26.1466805
white_6,-96.3136366667,30.635205
white_6,-95.3712833333,29.7816566667
white_6,-98.6582095921,29.4325155549
white_6,-98.3929216667,29.7327666667
white_6,-100.3128133333,25.373205
white_6,-95.2688283333,29.0676983333
white_6,-98.13499737,26.08384341
white_6,-98.4258671758,30.1035260316
white_6,-106.6424077,24.0643874
white_6,-98.1011278333,29.7735533333
white_6,-95.4536883333,29.7654783333
white_6,-102.1225971667,31.9654033333
white_6,-98.328605,26.2502966667
white_6,-97.6626366667,30.62773
white_6,-100.8689322141,30.0319132035
white_6,-95.4509321827,29.7662502078
white_6,-98.4261252546,30.1040302869
white_6,-98.365934,26.177389
white_6,-98.365221,26.177404
white_6,-98.365221,26.177404
white_6,-99.8993420951,24.7200791059
white_6,-98.366358,26.178646
white_6,-100.3501133333,25.6020883333
white_6,-98.63195841,29.6407864
white_6,-106.612266,32.292353
white_6,-98.3563533333,30.7479533333
white_6,-98.3574216667,30.7490383333
white_6,-98.3586116667,30.748745
white_6,-98.3575216667,30.7489866667
white_6,-96.3221088,30.6230496
white_6,-99.1375786,26.5800506
white_6,-98.1350471667,26.0838721667
white_6,-97.723937,30.4085919722
white_6,-97.9908366,26.1595194
white_6,-98.376607593,26.1655262759
white_6,-98.3907470703,26.1657772064
white_6,-98.2275916365,26.2604087492
white_6,-100.2511336282,25.6471760429
white_6,-97.7479858398,30.298538208
white_6,-98.13766893,26.0779497978
white_6,-97.6649627686,26.1849021912
white_6,-97.66490833,26.18486667
white_6,-98.266875,26.20543333
white_6,-98.4655561944,29.6307200833
white_6,-97.86079388,29.55079392
white_6,-101.5092391968,27.0192508698
white_6,-97.5650055394,25.9963086294
white_6,-97.565823042,25.9964504802
white_6,-98.3313472683,26.1796485467
white_6,-98.3675692683,26.178093335
white_6,-98.36574728,26.1794052783
white_6,-98.32472229,26.2011108398
white_6,-100.2347213009,25.3836861055
white_6,-97.8305136693,30.2797686635
white_6,-97.0975,33.0175
white_6,-96.9872266678,32.915640091
white_6,-96.51548151,30.10149796
white_6,-95.4534939398,29.765406386
white_6,-95.4535191693,29.7654049611
white_6,-97.69995,30.2788111111
white_6,-95.6614888433,29.9116601992
white_6,-98.2298917069,26.1750148473
white_6,-98.2299332812,26.1753121528
white_6,-97.942895,29.89748
white_6,-100.2180175781,25.7735767365
white_6,-100.2158355713,25.7725334167
white_6,-100.2186660767,25.7703361511
white_6,-98.5694444444,29.5561111111
white_6,-98.5847222222,29.5533333333
white_6,-97.7302388889,30.3200694444
white_6,-98.50537833,27.86139167
white_6,-98.3308475467,26.1793198033
white_6,-98.3661217033,26.1796992067
white_6,-98.511345,27.85569667
white_6,-98.50956667,27.85544167
white_6,-95.6594610951,29.9123297774
white_6,-98.50571333,27.86007167
white_6,-98.50606667,27.86141167
white_6,-98.0297494665,30.0713250543
white_6,-98.8210336442,29.8851268931
white_6,-102.1203905031,26.9229320862
white_6,-97.4681265946,26.1670223563
white_6,-97.9908366,26.1595194
white_6,-98.1376889722,26.0787739722
white_6,-97.27695451,28.2922621
white_6,-97.6410138889,30.4023166667
white_6,-97.5250611111,31.0181055556
white_6,-97.34783,26.231411
white_6,-98.1741030514,26.3127228412
white_6,-95.5590852927,29.7616619149
white_6,-97.1777416667,32.8859366667
white_6,-98.1682541063,26.2935408089
white_6,-98.1682541063,26.2935408089
white_6,-98.6296533333,29.5546366667
white_6,-97.9577716667,26.1238666667
white_6,-97.290254496,26.100967881
white_6,-100.6192321775,25.7479991911
white_6,-100.6192321775,25.7479991911
white_6,-100.6262937777,25.7495625632
white_6,-97.0707445219,28.8483936421
white_6,-97.4891427741,25.8943595971
white_6,-99.64055,24.5243716667
white_6,-98.746713826,26.0463414513
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2298102153,26.1751992118
white_6,-97.957307,26.1267099722
white_6,-98.1356315085,26.2920098228
white_6,-98.1358708944,26.2919844927
white_6,-98.1359745447,26.2917422876
white_6,-98.2298016144,26.1752716596
white_6,-98.3652845989,26.178120819
white_6,-98.2297833933,26.176159968
white_6,-98.6998222222,29.5726805556
white_6,-97.6631803791,26.1857037079
white_6,-97.5206767285,25.9380331361
white_6,-98.0403160319,30.1606662472
white_6,-98.3663853116,26.1782944771
white_6,-100.3369817346,25.6563102686
white_6,-98.135025,26.0824138889
white_6,-97.8247990553,26.3208127767
white_6,-96.6388333333,28.96383
white_6,-97.66429025,26.1844357309
white_6,-96.8848202875,32.8424688015
white_6,-98.2301169594,26.1763856353
white_6,-98.1387034589,26.0805744558
white_6,-97.835495,26.1416028333
white_6,-97.8501966494,30.4498706378
white_6,-98.3655,26.1780466667
white_6,-95.51066375,29.5096210833
white_6,-103.4335403212,29.1796270333
white_6,-97.9580927,26.1271024
white_6,-98.71112,29.5501783333
white_6,-97.300577508,26.1006544384
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
white_6,-98.2297673,26.1767406
