Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.50857E-6,0.000850857,0.02927904,1,0,0
8.56394E-6,0.001707251,0.029466759,0.999903633,0,0
8.62816E-6,0.002570068,0.029684417,0.999807266,0,0
8.67354E-6,0.005167186,0.029838164,0.999518165,0,0
8.76229E-6,0.010403601,0.030138824,0.998939963,0,0
8.95969E-6,0.025536271,0.030807245,0.997301725,0,0
9.10348E-6,0.050867311,0.031293856,0.99460345,0,0
9.31692E-6,0.100680453,0.032015674,0.989399634,0,0
9.57146E-6,0.200887181,0.032875815,0.979184735,0,0
9.7908E-6,0.300596448,0.033616406,0.969258938,0,0
1.00463E-5,0.400871379,0.034478371,0.959525875,0,0
1.02326E-5,0.500195854,0.035106426,0.950081912,0,0
1.04295E-5,0.600444647,0.035769514,0.940734316,0,0
1.06352E-5,0.700569733,0.036462211,0.931579455,0,0
1.07267E-5,0.7508036,0.036769864,0.927050207,0,0
1.08204E-5,0.800340818,0.037085063,0.922617327,0,0
1.10186E-5,0.900898704,0.037751429,0.913751566,0,0
1.11764E-5,1.000837485,0.038281722,0.905078539,0,0
1.13057E-5,1.100948362,0.038715797,0.896501879,0,0
1.14374E-5,1.201101698,0.039157872,0.888021586,0,0
1.15828E-5,1.300084146,0.039645856,0.879734027,0,0
1.17275E-5,1.400352945,0.040130998,0.871446468,0,0
1.18566E-5,1.500583462,0.040563702,0.863255276,0,0
1.21662E-5,1.750172013,0.041600478,0.843210947,0,0
1.25666E-5,2.00123335,0.042939768,0.823648453,0.002109705,0
1.29755E-5,2.250240255,0.044305691,0.804856895,0.002109705,0
1.33829E-5,2.500468667,0.045664286,0.786547172,0.002109705,0
1.38593E-5,2.750995782,0.047250955,0.76881565,0.002109705,0
1.43058E-5,3.000323196,0.048735361,0.751758697,0.002109705,0
1.47851E-5,3.250822594,0.050326651,0.735183579,0.002109705,0
1.52014E-5,3.500971179,0.05170627,0.719090296,0.002109705,0
1.55711E-5,3.750301606,0.052929966,0.703478847,0.002109705,0
1.59909E-5,4.001056466,0.05431756,0.6881565,0.002109705,0
1.6398E-5,4.250503644,0.055661114,0.673315987,0.002109705,0
1.67789E-5,4.500751044,0.056916484,0.658764576,0.002109705,0
1.71674E-5,4.750335741,0.058195212,0.644598632,0.002109705,0
1.75414E-5,5.000034862,0.059424433,0.630721789,0.004219409,0
1.79283E-5,5.250343103,0.060694699,0.617134046,0.004219409,0
1.83709E-5,5.50068031,0.062145646,0.603835405,0.004219409,0
1.89028E-5,5.750399264,0.063886035,0.590922232,0.006329114,0.008474576
1.94687E-5,6.001760308,0.065734478,0.578298159,0.006329114,0.008474576
1.98995E-5,6.251661171,0.067139138,0.566059555,0.006329114,0.008474576
2.0435E-5,6.501647277,0.068882034,0.554110051,0.006329114,0.008474576
2.09456E-5,6.750023397,0.070541209,0.542546015,0.006329114,0.008474576
2.14977E-5,7.000048457,0.072331647,0.531174713,0.006329114,0.008474576
2.21653E-5,7.250908184,0.074491833,0.520092512,0.006329114,0.008474576
2.29829E-5,7.5015819,0.077131074,0.509395779,0.006329114,0.008474576
2.37632E-5,7.751787136,0.079642364,0.499084514,0.008438819,0.008474576
2.46542E-5,8.00065986,0.082501932,0.489158716,0.010548523,0.008474576
2.54731E-5,8.251347873,0.085122344,0.47952202,0.012658228,0.008474576
2.64885E-5,8.500844573,0.088360969,0.470270791,0.012658228,0.008474576
2.76028E-5,8.751847762,0.091902004,0.461308663,0.012658228,0.008474576
2.83832E-5,9.000969466,0.094373644,0.452732003,0.012658228,0.008474576
2.92716E-5,9.251491401,0.09717921,0.444348077,0.012658228,0.008474576
3.02892E-5,9.501459173,0.100382056,0.436253252,0.016877637,0.008474576
3.10819E-5,9.753026159,0.102869371,0.428351161,0.018987342,0.016949153
3.19341E-5,10.001696686,0.105535413,0.420738171,0.023206751,0.016949153
3.26245E-5,10.250203962,0.107689708,0.413317915,0.02742616,0.016949153
3.34236E-5,10.501196112,0.110176533,0.405994025,0.02742616,0.016949153
3.4183E-5,10.751515585,0.112533426,0.39886287,0.02742616,0.016949153
3.51766E-5,11.00105199,0.115607746,0.391924448,0.029535865,0.016949153
3.61058E-5,11.250561291,0.118473153,0.385178761,0.03164557,0.016949153
3.68231E-5,11.502144867,0.120678681,0.37852944,0.03164557,0.033898305
3.76386E-5,11.751699811,0.123179474,0.372072853,0.033755274,0.033898305
3.8832E-5,12.003855911,0.126826466,0.365712634,0.033755274,0.042372881
3.98997E-5,12.251897785,0.130076303,0.359641515,0.035864979,0.042372881
4.06895E-5,12.501634959,0.132472848,0.353666763,0.035864979,0.050847458
4.15788E-5,12.752538522,0.135162875,0.347788378,0.040084388,0.059322034
4.26504E-5,13.000837626,0.138393672,0.342102727,0.040084388,0.076271186
4.38319E-5,13.2517269,0.141941551,0.336513443,0.042194093,0.076271186
4.50634E-5,13.504505309,0.14562412,0.331020526,0.046413502,0.076271186
4.59868E-5,13.750305173,0.148375137,0.32581671,0.054852321,0.093220339
4.72383E-5,14.001815427,0.152089404,0.320612894,0.056962025,0.093220339
4.84374E-5,14.250761775,0.155633021,0.315601812,0.061181435,0.093220339
4.95113E-5,14.50083519,0.158793965,0.310687096,0.061181435,0.093220339
5.02772E-5,14.750238261,0.161040977,0.305868748,0.061181435,0.101694915
5.12778E-5,15.003974506,0.163967773,0.3010504,0.063291139,0.101694915
5.22062E-5,15.252386894,0.166674191,0.296424786,0.065400844,0.101694915
5.31466E-5,15.500046943,0.169406576,0.291895538,0.067510549,0.101694915
5.43138E-5,15.752893157,0.17278541,0.287366291,0.080168776,0.101694915
5.52744E-5,16.005050074,0.175556213,0.28293341,0.088607595,0.101694915
5.62562E-5,16.250426019,0.178378311,0.278693264,0.0907173,0.101694915
5.73579E-5,16.50044391,0.181533415,0.274453117,0.101265823,0.118644068
5.85326E-5,16.755064129,0.184884619,0.270212971,0.105485232,0.118644068
6.00439E-5,17.004218418,0.18917544,0.266165558,0.109704641,0.118644068
6.14948E-5,17.253937312,0.193273742,0.262214513,0.113924051,0.118644068
6.27896E-5,17.502685026,0.19691376,0.258359834,0.116033755,0.118644068
6.43911E-5,17.750661804,0.201393079,0.254601523,0.116033755,0.118644068
6.57693E-5,18.004376619,0.205227659,0.250843211,0.11814346,0.118644068
6.71486E-5,18.250372099,0.209047116,0.247277633,0.122362869,0.127118644
6.91717E-5,18.502689195,0.214616179,0.243712056,0.124472574,0.127118644
7.08912E-5,18.754612608,0.21931832,0.240242845,0.130801688,0.127118644
7.25396E-5,19.005476823,0.223800088,0.236870001,0.135021097,0.13559322
7.39536E-5,19.254314418,0.227623675,0.233593524,0.139240506,0.13559322
7.52499E-5,19.500524058,0.231112614,0.230413414,0.141350211,0.13559322
7.73145E-5,19.75240031,0.23663673,0.227233304,0.147679325,0.144067797
7.85201E-5,20.001776235,0.239844267,0.224149562,0.154008439,0.144067797
7.97733E-5,20.255232993,0.24316401,0.221065819,0.156118143,0.144067797
8.15092E-5,20.50500698,0.247738473,0.218078443,0.162447257,0.144067797
8.28786E-5,20.751738457,0.2513278,0.215187434,0.164556962,0.144067797
8.46685E-5,21.002859623,0.255993327,0.212296425,0.164556962,0.144067797
8.59341E-5,21.250259337,0.259274689,0.209501783,0.170886076,0.144067797
8.79633E-5,21.50262558,0.264505685,0.206707141,0.17721519,0.144067797
8.93245E-5,21.750710489,0.267993822,0.204008866,0.179324895,0.144067797
9.07424E-5,22.002713174,0.271609854,0.201310591,0.181434599,0.152542373
9.30585E-5,22.251114417,0.277478048,0.198708683,0.185654008,0.161016949
9.48142E-5,22.504590652,0.281894774,0.196106775,0.185654008,0.161016949
9.64584E-5,22.753154879,0.286006622,0.193601233,0.189873418,0.161016949
9.77918E-5,23.005611153,0.289323795,0.191095692,0.191983122,0.161016949
9.96513E-5,23.252362824,0.293924316,0.188686518,0.194092827,0.161016949
1.01224E-4,23.503371964,0.297791451,0.186277344,0.196202532,0.161016949
1.03404E-4,23.75916105,0.303117135,0.18386817,0.198312236,0.161016949
1.04713E-4,24.008694083,0.306297342,0.181555363,0.200421941,0.161016949
1.06654E-4,24.251794763,0.310984362,0.179338923,0.200421941,0.161016949
1.08363E-4,24.510103595,0.315083827,0.177026115,0.206751055,0.161016949
1.09691E-4,24.760728758,0.318252713,0.174809675,0.206751055,0.161016949
1.11744E-4,25.004150409,0.32312449,0.172689602,0.210970464,0.169491525
1.13887E-4,25.252315753,0.328169771,0.170569529,0.210970464,0.169491525
1.15857E-4,25.505105812,0.332777915,0.168449456,0.213080169,0.169491525
1.17801E-4,25.750709775,0.337291035,0.166425749,0.217299578,0.169491525
1.20272E-4,26.000842799,0.342986257,0.164402043,0.223628692,0.177966102
1.22275E-4,26.25553686,0.347567145,0.162378337,0.229957806,0.177966102
